PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,LATEST_GPS_TIMESTAMP,DISTANCE,COLLECTION_DAY,DELIVERY_DAY,DELIVERY_HOUR,DELIVERY_WINDOW_DURATION,SHIPMENT_DURATION,DURATION_PER_DISTANCE,DELAYED,IS_VAN,REQUEST_PARAMS,API_RESPONSE
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272031,CAUK001068,TractorUnit,Box 44ft,BD5 8LZ,BS35 3UT,53.767302,-1.74656,51.602415,-2.522567,2023-12-15 03:20:00+00:00,2023-12-15 05:00:00+00:00,2023-12-15 10:15:00+00:00,2023-12-15 14:22:00+00:00,2023-12-15 17:12:00+00:00,246.554477409872,Friday,Friday,14,4.116666666666666,11.033333333333331,0.0447500830211715,1,0,"{'origins': '53.767302,-1.74656', 'destinations': '51.602415,-2.522567', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Short Way, Thornbury, Bristol BS35 3UP, UK'], 'origin_addresses': ['M & S, Bradford BD5 8FJ, UK'], 'rows': [{'elements': [{'distance': {'text': '315.9 km', 'value': 315948}, 'duration': {'text': '3 hour 23 mins', 'value': 12210}, 'distance_in_traffic_model': {'text': '315.9 km', 'value': 315948}, 'origin': '53.767302,-1.74656', 'destination': '51.602415,-2.522567', 'status': 'OK'}]}], 'status': 'OK'}"
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-271975,CAUK000435,TractorUnit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-12 01:20:00+00:00,2023-12-12 03:00:00+00:00,2023-12-12 07:03:00+00:00,2023-12-12 10:43:00+00:00,2023-12-12 10:17:00+00:00,261.7704058380445,Tuesday,Tuesday,10,3.6666666666666665,9.383333333333333,0.0358456614042869,0,0,"{'origins': '53.767302,-1.74656', 'destinations': '51.6607,-0.022247', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Parking lot, Coca Cola & Schweppes Beverages Ltd, 114 Brancroft Way, Enfield EN3 7PL, United Kingdom'], 'origin_addresses': ['M & S, Bradford BD5 8FJ, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '320.7 km', 'value': 320718}, 'duration': {'text': '3 hour 44 mins', 'value': 13472}, 'distance_in_traffic_model': {'text': '320.7 km', 'value': 320718}, 'origin': '53.767302,-1.74656', 'destination': '51.6607,-0.022247', 'status': 'OK'}]}], 'status': 'OK'}"
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272959,CAUK000023,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-14 13:00:00+00:00,2023-12-14 14:00:00+00:00,2023-12-14 19:30:00+00:00,2023-12-14 20:00:00+00:00,2023-12-14 19:42:00+00:00,198.282621648386,Thursday,Thursday,20,0.5,7.0,0.0353031442786402,0,0,"{'origins': '51.785961,-2.619676', 'destinations': '53.295391,-1.066283', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Bassetlaw District, United Kingdom'], 'origin_addresses': ['The Royal Forest Factory, Coleford GL16 8JB, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '255.3 km', 'value': 255347}, 'duration': {'text': '3 hour 7 mins', 'value': 11275}, 'distance_in_traffic_model': {'text': '255.3 km', 'value': 255347}, 'origin': '51.785961,-2.619676', 'destination': '53.295391,-1.066283', 'status': 'OK'}]}], 'status': 'OK'}"
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231117-263757,CAUK000854,TractorUnit,Curtain-Side 13.6M Trailer,WA7 4HP,AB10 7AY,53.324964,-2.758291,57.121283,-2.126269,2023-11-20 07:00:00+00:00,2023-11-20 14:00:00+00:00,2023-11-21 14:02:00+00:00,2023-11-21 14:30:00+00:00,2023-11-20 13:56:00+00:00,424.5391642575843,Monday,Tuesday,14,0.4666666666666667,31.5,0.0741981014992711,0,0,"{'origins': '53.324964,-2.758291', 'destinations': '57.121283,-2.126269', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Garthdee Rd, Aberdeen AB10 7AY, UK'], 'origin_addresses': ['12 Canal Side, Weston Point, Runcorn WA7 4HP, UK'], 'rows': [{'elements': [{'distance': {'text': '577.7 km', 'value': 577708}, 'duration': {'text': '5 hour 53 mins', 'value': 21224}, 'distance_in_traffic_model': {'text': '577.7 km', 'value': 577708}, 'origin': '53.324964,-2.758291', 'destination': '57.121283,-2.126269', 'status': 'OK'}]}], 'status': 'OK'}"
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231102-258704,CAUK000155,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.462845,-2.896967,51.480755,0.261461,2023-11-03 10:00:00+00:00,2023-11-03 10:01:00+00:00,2023-11-04 18:30:00+00:00,2023-11-04 19:00:00+00:00,2023-11-04 10:48:00+00:00,307.6944158972922,Friday,Saturday,19,0.5,33.0,0.1072492651638349,0,0,"{'origins': '53.462845,-2.896967', 'destinations': '51.480755,0.261461', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['2-7 Dolphin Way, Purfleet RM19 1NX, UK'], 'origin_addresses': ['1 Portal Wy, Fazakerley, Liverpool L11 0JA, UK'], 'rows': [{'elements': [{'distance': {'text': '394.6 km', 'value': 394645}, 'duration': {'text': '4 hour 4 mins', 'value': 14666}, 'distance_in_traffic_model': {'text': '394.6 km', 'value': 394645}, 'origin': '53.462845,-2.896967', 'destination': '51.480755,0.261461', 'status': 'OK'}]}], 'status': 'OK'}"
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231101-258324,CAUK000199,3.5TVan,LWB Van,LS10 1SL,BL4 8NB,53.771668,-1.514934,53.536726,-2.388382,2023-11-02 06:00:00+00:00,2023-11-02 06:30:00+00:00,2023-11-02 08:30:00+00:00,2023-11-02 09:00:00+00:00,2023-11-08 08:47:00+00:00,63.39417714468896,Thursday,Thursday,9,0.5,3.0,0.0473229582766393,1,0,"{'origins': '53.771668,-1.514934', 'destinations': '53.536726,-2.388382', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Lyon Rd, Kearsley, Bolton BL4 8NB, UK'], 'origin_addresses': ['Ant Hire Solutions U.K. Ltd, Unit 4 Queen St, Leeds LS10 1SL, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '74.4 km', 'value': 74400}, 'duration': {'text': '51 mins', 'value': 3104}, 'distance_in_traffic_model': {'text': '74.4 km', 'value': 74400}, 'origin': '53.771668,-1.514934', 'destination': '53.536726,-2.388382', 'status': 'OK'}]}], 'status': 'OK'}"
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231109-261218,CAUK001009,3.5TVan,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-11-21 04:45:00+00:00,2023-11-21 05:45:00+00:00,2023-11-21 08:15:00+00:00,2023-11-21 09:15:00+00:00,2023-11-21 08:23:00+00:00,157.4976312916695,Tuesday,Tuesday,9,1.0,4.5,0.0285718582755473,0,0,"{'origins': '52.829374,-1.332134', 'destinations': '51.650981,-0.054718', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['19 Crown Rd, Enfield EN1 1TH, UK'], 'origin_addresses': ['Hidenda, Unit 439, Air Cargo Centre, Argosy Road, East Midlands, Airport, Derby DE74 2SA, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '183 km', 'value': 183008}, 'duration': {'text': '2 hour 10 mins', 'value': 7847}, 'distance_in_traffic_model': {'text': '183 km', 'value': 183008}, 'origin': '52.829374,-1.332134', 'destination': '51.650981,-0.054718', 'status': 'OK'}]}], 'status': 'OK'}"
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231129-267472,CAUK001022,3.5TVan,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-12-11 19:05:00+00:00,2023-12-11 20:05:00+00:00,2023-12-11 21:05:00+00:00,2023-12-11 22:05:00+00:00,2023-12-11 20:58:00+00:00,32.05374186326963,Monday,Monday,22,1.0,3.0,0.0935928171131152,0,0,"{'origins': '51.508022,-0.05711', 'destinations': '51.470809,-0.514738', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Jupiter House, Horton Rd, Colnbrook, Slough SL3 0BB, UK'], 'origin_addresses': ['11-8 Princes Ct, London E1W 2DA, UK'], 'rows': [{'elements': [{'distance': {'text': '38.2 km', 'value': 38186}, 'duration': {'text': '1 hour 8 mins', 'value': 4100}, 'distance_in_traffic_model': {'text': '38.2 km', 'value': 38186}, 'origin': '51.508022,-0.05711', 'destination': '51.470809,-0.514738', 'status': 'OK'}]}], 'status': 'OK'}"
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249125,CAUK000689,TractorUnit,Box 44ft,SN3 4TT,DE74 2HL,51.602351,-1.733719,52.849282,-1.354253,2023-10-02 12:00:00+00:00,2023-10-02 13:40:01+00:00,2023-10-02 16:12:00+00:00,2023-10-02 16:57:01+00:00,2023-10-02 15:32:00+01:00,141.14958301539295,Monday,Monday,16,0.7502777777777778,4.950277777777778,0.0350711470202354,0,0,"{'origins': '51.602351,-1.733719', 'destinations': '52.849282,-1.354253', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['200 Arundel Ave, Castle Donington, Derby DE74 2HJ, UK'], 'origin_addresses': ['20 Broadmoor Rd, Swindon SN3 4AG, UK'], 'rows': [{'elements': [{'distance': {'text': '197.1 km', 'value': 197083}, 'duration': {'text': '2 hour 15 mins', 'value': 8125}, 'distance_in_traffic_model': {'text': '197.1 km', 'value': 197083}, 'origin': '51.602351,-1.733719', 'destination': '52.849282,-1.354253', 'status': 'OK'}]}], 'status': 'OK'}"
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231109-261209,CAUK001009,3.5TVan,LWB Van,DE74 2TR,SL3 0BB,52.829374,-1.332134,51.470193,-0.51286,2023-11-20 03:00:00+00:00,2023-11-20 04:00:00+00:00,2023-11-20 06:30:00+00:00,2023-11-20 09:30:00+00:00,2023-11-20 06:01:00+00:00,161.29558712417216,Monday,Monday,9,3.0,6.5,0.0402986846440877,0,0,"{'origins': '52.829374,-1.332134', 'destinations': '51.470193,-0.51286', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['14 Newlands Dr, Slough SL3 0DX, UK'], 'origin_addresses': ['Hidenda, Unit 439, Air Cargo Centre, Argosy Road, East Midlands, Airport, Derby DE74 2SA, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '188.3 km', 'value': 188343}, 'duration': {'text': '2 hour 8 mins', 'value': 7711}, 'distance_in_traffic_model': {'text': '188.3 km', 'value': 188343}, 'origin': '52.829374,-1.332134', 'destination': '51.470193,-0.51286', 'status': 'OK'}]}], 'status': 'OK'}"
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231212-272599,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-13 14:30:00+00:00,2023-12-13 15:30:00+00:00,2023-12-13 21:00:00+00:00,2023-12-13 21:30:00+00:00,2023-12-14 08:33:00+00:00,198.282621648386,Wednesday,Wednesday,21,0.5,7.0,0.0353031442786402,1,0,"{'origins': '51.785961,-2.619676', 'destinations': '53.295391,-1.066283', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Bassetlaw District, United Kingdom'], 'origin_addresses': ['The Royal Forest Factory, Coleford GL16 8JB, United Kingdom'], 'rows': [{'elements': [{'distance': {'text': '255.3 km', 'value': 255347}, 'duration': {'text': '3 hour 7 mins', 'value': 11275}, 'distance_in_traffic_model': {'text': '255.3 km', 'value': 255347}, 'origin': '51.785961,-2.619676', 'destination': '53.295391,-1.066283', 'status': 'OK'}]}], 'status': 'OK'}"
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231010-251436,CAUK001028,TractorUnit,Curtain-Side 13.6M Trailer,DE14 2WT,SS17 9DY,52.800481,-1.663328,51.510091,0.459598,2023-10-11 14:00:00+00:00,2023-10-11 14:30:00+00:00,2023-10-12 07:30:00+00:00,2023-10-12 08:00:00+00:00,2023-10-12 07:53:00+01:00,204.25258687853707,Wednesday,Thursday,8,0.5,18.0,0.0881261788410252,0,0,"{'origins': '52.800481,-1.663328', 'destinations': '51.510091,0.459598', 'traffic_model': 'optimistic', 'key': '0bVbllVOOn3nT99qazMSzHK4xZd56CKNoaeCplj6lpq2tmRPlVMmrvbZSsbEL1Sj'}","{'destination_addresses': ['Corringham, Stanford-le-Hope SS17 9DY, UK'], 'origin_addresses': ['Shobnall, Burton-on-Trent, UK'], 'rows': [{'elements': [{'distance': {'text': '278 km', 'value': 278036}, 'duration': {'text': '3 hour 4 mins', 'value': 11064}, 'distance_in_traffic_model': {'text': '278 km', 'value': 278036}, 'origin': '52.800481,-1.663328', 'destination': '51.510091,0.459598', 'status': 'OK'}]}], 'status': 'OK'}"
